{0.47432896539673275, -0.07231921445510718}
{0.48746011157465163, 0.10650388992387344}
{0.4902434986879907, 0.18602124851402022}
{0.4579453980337647, -0.21073593537837}
{0.44790521467726513, -0.2858969455386798}
{0.31454949170169816, -0.40069998942891516}
{0.28505815708351706, -0.37575847979190896}
{0.24252740298338263, -0.3328807491928782}
{0.19856267377512513, -0.28366096253589346}
{0.13410833535582325, -0.21792604495321305}
{0.11130767309003439, -0.1940749171826238}
{0.08181426684097454, -0.16070659558048558}
{0.06211565964460751, -0.13902076206174027}
{0.22257366443180066, -0.46681379177289184}
{0.13956460568989343, -0.44486218063653554}
{0.05800650578724469, -0.4246076223626325}
{-0.235740125279319, -0.4016313245499511}
{-0.3220252347321248, -0.40985029874997697}
{0.3015323556282577, 0.40474141695068133}
{0.20683445235657194, 0.3979315007294916}
{0.12164296657308507, 0.39116561799972466}
{-0.022552540675560187, 0.3708640022203243}
{-0.2282377669983337, 0.3893467789971574}
{-0.3586705563296172, 0.32046895861403646}
{-0.3289497481224096, 0.2901154028579583}
{-0.2805171841827166, 0.23250072923252185}
{-0.23346698886927916, 0.1764576078663157}
{-0.18022768311565196, 0.12587330249347117}
{-0.16258243834627426, 0.10451728179403347}
{0.055819960971877164, -0.42330137070340296}
{-0.0907539239888158, -0.4981382050052778}
{-0.23810071434480032, -0.39974707087246236}
{-0.35475803758093793, -0.23339344577693294}
{-0.48151928455961024, -0.0795553600576746}
{-0.18785260286857086, 0.4990427732771122}
{-0.25988020981379656, 0.4351482582928688}
{-0.3596759187131984, 0.3171107212323468}
{-0.450847557140834, 0.21312793610293956}
{-0.4892003928765933, 0.16569690726465244}
{-0.513950879750957, 0.1370535679335885}
{-0.5911925305640287, 0.040162536043751945}
{-0.3276511236203361, 0.2886995914416945}
{-0.3101719763139027, 0.26722508728582417}
{-0.18137349832393695, -0.10364199904224963}
{-0.2275615332706001, -0.13598189183243192}
{-0.255713615640683, -0.16150333619411547}
{-0.28768784785807805, -0.1840165513326444}
{-0.31243594085566334, -0.20495797720131537}
