{-3.9211425825822084, 26.715925520571233}
{5.754343019660443, 27.46601303266919}
{10.023803860830355, 27.76356860533895}
{-11.428647732442366, 26.059226251185386}
{-15.488585617232262, 25.730521320573736}
{-22.103949043551317, 18.591486219531237}
{-20.852432820742518, 16.7961609575471}
{-18.622923203789018, 14.212325211522845}
{-15.98622848047909, 11.568520848702601}
{-12.381280629110583, 7.7638428958861025}
{-11.05063040326626, 6.431131293246717}
{-9.172685856373812, 4.715360359424279}
{-7.944835379499405, 3.5750672749210217}
{-25.94812262373287, 13.415640585126333}
{-24.956636050337945, 8.39540146576379}
{-23.95179933183155, 3.4791856672421106}
{-22.394074942654186, -13.996050664623507}
{-22.568266008999302, -19.059557818079117}
{22.365211988206735, 17.850705010426847}
{22.264352228054303, 12.286324104849376}
{22.050038846733077, 7.236101780457602}
{21.007593336361232, -1.3381116111972569}
{21.74531844091489, -13.521917921863512}
{17.63472978384212, -20.841234817354273}
{16.06948530705268, -19.063586950962904}
{13.004798460276934, -16.179883117663106}
{9.948252672577432, -13.41851552804651}
{7.14441679504443, -10.3388719800173}
{5.943643970883898, -9.320023436765826}
{-23.881748100054097, 3.3471556056187093}
{-27.913201697320723, -5.538604172782989}
{-22.285538608193328, -14.129208797162285}
{-12.904437262558785, -20.380336963584917}
{-4.306064912716434, -27.112812736753746}
{27.770005729421737, -11.432600638105743}
{24.135015860499998, -15.520821807912478}
{17.45000792552202, -20.887430467312534}
{11.575146518774472, -25.675257229690246}
{8.93634154024039, -27.661646651282737}
{7.354026250722274, -28.945702488787646}
{2.115929769578351, -32.94652115308914}
{15.995507699348304, -18.9859906684393}
{14.861160742370583, -17.938731712989167}
{-5.884504518313181, -10.391113036160107}
{-7.679643749177756, -13.041488213526769}
{-9.08459728686777, -14.66531612608966}
{-10.300060660991766, -16.50601845061582}
{-11.422660255721377, -17.938648632855063}
