-30.0000000000	1.6234733389
-29.8828125000	5.2429218449
-29.7656250000	4.0145699256
-29.6484375000	1.6410879062
-29.5312500000	3.7414928319
-29.4140625000	0.1575264046
-29.2968750000	3.9273053918
-29.1796875000	7.1908036703
-29.0625000000	3.5294882858
-28.9453125000	9.6543162443
-28.8281250000	1.3503872823
-28.7109375000	4.0945500021
-28.5937500000	0.5795173345
-28.4765625000	5.0005508020
-28.3593750000	1.0853235621
-28.2421875000	2.5274561990
-28.1250000000	3.1146027970
-28.0078125000	5.7417171585
-27.8906250000	0.7338187718
-27.7734375000	7.5140939903
-27.6562500000	2.3272647944
-27.5390625000	1.8809686630
-27.4218750000	6.0481126386
-27.3046875000	1.0500462945
-27.1875000000	1.5756080420
-27.0703125000	1.2557313261
-26.9531250000	2.7619593564
-26.8359375000	5.2494772154
-26.7187500000	3.3476326039
-26.6015625000	3.8703033187
-26.4843750000	4.9376934785
-26.3671875000	9.6757029630
-26.2500000000	0.6888701090
-26.1328125000	3.5006378970
-26.0156250000	2.6376235356
-25.8984375000	4.2205280345
-25.7812500000	5.2642968707
-25.6640625000	3.8521912332
-25.5468750000	3.5229084968
-25.4296875000	3.5876113127
-25.3125000000	3.2002981499
-25.1953125000	6.0553783965
-25.0781250000	5.6379362768
-24.9609375000	0.6790423912
-24.8437500000	6.7514022451
-24.7265625000	6.5793311707
-24.6093750000	8.9046659649
-24.4921875000	1.2358044375
-24.3750000000	4.2574179318
-24.2578125000	9.8791516451
-24.1406250000	5.4558117816
-24.0234375000	4.2903695396
-23.9062500000	3.2193053395
-23.7890625000	4.7256404200
-23.6718750000	4.1435189903
-23.5546875000	1.6959171787
-23.4375000000	5.8549933573
-23.3203125000	6.7456499518
-23.2031250000	5.1617769164
-23.0859375000	5.6027184500
-22.9687500000	4.6262557272
-22.8515625000	0.3930536689
-22.7343750000	4.5527269851
-22.6171875000	3.6972149445
-22.5000000000	2.4386631626
-22.3828125000	3.4624809972
-22.2656250000	2.4746289290
-22.1484375000	3.0268840301
-22.0312500000	2.6594710114
-21.9140625000	3.8811180986
-21.7968750000	2.1246255100
-21.6796875000	0.8261591114
-21.5625000000	7.9082635872
-21.4453125000	5.3798894236
-21.3281250000	9.6764115089
-21.2109375000	2.8802200734
-21.0937500000	7.3845437882
-20.9765625000	1.8005234053
-20.8593750000	3.6398348076
-20.7421875000	4.3607128400
-20.6250000000	2.4724176977
-20.5078125000	1.7246567970
-20.3906250000	3.3069719513
-20.2734375000	0.2720737883
-20.1562500000	4.5155594589
-20.0390625000	3.4679380076
-19.9218750000	3.0103496073
-19.8046875000	6.6724767845
-19.6875000000	3.7135807732
-19.5703125000	1.3683766124
-19.4531250000	4.4392741012
-19.3359375000	6.0134061236
-19.2187500000	7.0164179948
-19.1015625000	4.5954607236
-18.9843750000	2.9380115922
-18.8671875000	4.0383028093
-18.7500000000	6.4368397333
-18.6328125000	4.2143116439
-18.5156250000	3.9903106090
-18.3984375000	4.4031086724
-18.2812500000	1.0234744402
-18.1640625000	1.2875644015
-18.0468750000	2.1678070500
-17.9296875000	7.5840534572
-17.8125000000	3.9730979086
-17.6953125000	2.2802675672
-17.5781250000	9.6397372247
-17.4609375000	2.1766492733
-17.3437500000	1.7819096008
-17.2265625000	4.8584948348
-17.1093750000	5.7912023439
-16.9921875000	5.8276427368
-16.8750000000	4.6648268557
-16.7578125000	4.0284400423
-16.6406250000	6.9836967584
-16.5234375000	1.0765976123
-16.4062500000	0.7865355061
-16.2890625000	2.5007145377
-16.1718750000	5.6661324321
-16.0546875000	3.4832328019
-15.9375000000	0.9460760118
-15.8203125000	5.7440200354
-15.7031250000	4.6250604365
-15.5859375000	3.1539684784
-15.4687500000	4.1072899924
-15.3515625000	2.4763857510
-15.2343750000	6.8801099551
-15.1171875000	6.9113414887
-15.0000000000	7.2358523427
-14.8828125000	3.9455188645
-14.7656250000	2.3295521841
-14.6484375000	3.3788088326
-14.5312500000	4.0745853589
-14.4140625000	5.8812659393
-14.2968750000	5.8132824284
-14.1796875000	2.7000625188
-14.0625000000	1.5714631073
-13.9453125000	2.2305802693
-13.8281250000	6.0159514079
-13.7109375000	1.4135320258
-13.5937500000	4.5035998474
-13.4765625000	3.8213599341
-13.3593750000	1.0125501080
-13.2421875000	4.4935370672
-13.1250000000	8.5739061208
-13.0078125000	5.7643491079
-12.8906250000	2.1887989979
-12.7734375000	6.4897018818
-12.6562500000	6.5321872173
-12.5390625000	7.2622126862
-12.4218750000	5.1131471418
-12.3046875000	5.5519057305
-12.1875000000	3.7779312946
-12.0703125000	2.6384409920
-11.9531250000	4.8552914651
-11.8359375000	2.6192291101
-11.7187500000	4.4646119989
-11.6015625000	2.3910925367
-11.4843750000	4.1762689892
-11.3671875000	3.4592510794
-11.2500000000	3.7353757994
-11.1328125000	4.9939717754
-11.0156250000	2.5789613125
-10.8984375000	7.9306799336
-10.7812500000	5.5726906177
-10.6640625000	2.0229765768
-10.5468750000	2.0397410797
-10.4296875000	1.9783822650
-10.3125000000	5.6101882789
-10.1953125000	2.3183463113
-10.0781250000	5.9193439849
-9.9609375000	2.6177010286
-9.8437500000	2.5449766213
-9.7265625000	1.0498551292
-9.6093750000	3.3589300757
-9.4921875000	1.2986051973
-9.3750000000	1.8409343955
-9.2578125000	6.2088744125
-9.1406250000	1.6161495277
-9.0234375000	0.3769480980
-8.9062500000	6.1379646474
-8.7890625000	6.7469917416
-8.6718750000	4.9300648244
-8.5546875000	5.9091120299
-8.4375000000	7.6138751518
-8.3203125000	1.1189137494
-8.2031250000	8.0035452850
-8.0859375000	3.1268280569
-7.9687500000	1.8396079556
-7.8515625000	3.1403835892
-7.7343750000	7.0447304667
-7.6171875000	6.1680575203
-7.5000000000	7.4548519492
-7.3828125000	2.0243046926
-7.2656250000	1.9301836771
-7.1484375000	2.9403780758
-7.0312500000	11.3798413531
-6.9140625000	4.5314894679
-6.7968750000	4.9246295666
-6.6796875000	12.0905978366
-6.5625000000	9.4945419388
-6.4453125000	10.6341710619
-6.3281250000	14.8905082320
-6.2109375000	29.1909243001
-6.0937500000	47.9582149260
-5.9765625000	67.5609984210
-5.8593750000	95.5501420552
-5.7421875000	94.8217756628
-5.6250000000	97.6335849022
-5.5078125000	96.1839840340
-5.3906250000	103.2375610198
-5.2734375000	96.6546657466
-5.1562500000	100.9116072242
-5.0390625000	95.6895024018
-4.9218750000	106.2078469224
-4.8046875000	98.4972655594
-4.6875000000	105.6884783934
-4.5703125000	100.4586842666
-4.4531250000	97.1283595281
-4.3359375000	97.5711881420
-4.2187500000	103.6264137308
-4.1015625000	96.8104575456
-3.9843750000	99.3398569130
-3.8671875000	102.7636764783
-3.7500000000	99.1196908949
-3.6328125000	95.3057797325
-3.5156250000	101.3168586670
-3.3984375000	97.6500609743
-3.2812500000	97.3466142941
-3.1640625000	96.0339374783
-3.0468750000	100.6198313801
-2.9296875000	94.7422373513
-2.8125000000	92.1478058688
-2.6953125000	103.3853315643
-2.5781250000	103.2385388989
-2.4609375000	94.3163939257
-2.3437500000	99.2158337337
-2.2265625000	97.2409703584
-2.1093750000	108.1269307610
-1.9921875000	99.5580675347
-1.8750000000	90.0698936548
-1.7578125000	98.5164765558
-1.6406250000	97.5587444442
-1.5234375000	97.2274989626
-1.4062500000	94.8821297401
-1.2890625000	102.9746480079
-1.1718750000	103.8362706938
-1.0546875000	99.7353385696
-0.9375000000	105.1272678403
-0.8203125000	98.3983683700
-0.7031250000	101.4389691661
-0.5859375000	99.0958659668
-0.4687500000	100.4910492492
-0.3515625000	94.6628549145
-0.2343750000	98.5270618219
-0.1171875000	112.2524323234
0.0000000000	100.9289812646
0.1171875000	101.7861816404
0.2343750000	102.0441280401
0.3515625000	98.8663055990
0.4687500000	100.8528575030
0.5859375000	100.8964394775
0.7031250000	101.6142619446
0.8203125000	97.9950394048
0.9375000000	99.8664093028
1.0546875000	97.8809134264
1.1718750000	94.9668702926
1.2890625000	103.9596946217
1.4062500000	98.7717090330
1.5234375000	97.0485705926
1.6406250000	98.7283172837
1.7578125000	96.8992128516
1.8750000000	99.1030608470
1.9921875000	100.4271610129
2.1093750000	100.9513997068
2.2265625000	101.8054594851
2.3437500000	99.3470374182
2.4609375000	100.6730242594
2.5781250000	93.9345597467
2.6953125000	96.0367467601
2.8125000000	95.2922709590
2.9296875000	102.1180051335
3.0468750000	97.9784439900
3.1640625000	96.2346769280
3.2812500000	97.6705271909
3.3984375000	100.5566161729
3.5156250000	102.5709300343
3.6328125000	101.5648706591
3.7500000000	98.0067918499
3.8671875000	98.2799665678
3.9843750000	99.0470818591
4.1015625000	97.9823951325
4.2187500000	100.2141401482
4.3359375000	96.1542419212
4.4531250000	103.8269109790
4.5703125000	95.3349111009
4.6875000000	95.2039083248
4.8046875000	101.2396853576
4.9218750000	98.9586704251
5.0390625000	93.9543758522
5.1562500000	98.5646594266
5.2734375000	98.2977199389
5.3906250000	93.9145748493
5.5078125000	98.3027825427
5.6250000000	99.9434763020
5.7421875000	102.7857931358
5.8593750000	100.3204716845
5.9765625000	97.0191150233
6.0937500000	97.6682809707
6.2109375000	92.0828758425
6.3281250000	96.0682516847
6.4453125000	96.2479068896
6.5625000000	93.2579609742
6.6796875000	96.7091382318
6.7968750000	103.3114916665
6.9140625000	96.4447770337
7.0312500000	95.7628563173
7.1484375000	95.8645391333
7.2656250000	94.6028124548
7.3828125000	87.7080576099
7.5000000000	95.3023336139
7.6171875000	93.3825446872
7.7343750000	98.3710537426
7.8515625000	101.1440753238
7.9687500000	98.3242514851
8.0859375000	99.6564497179
8.2031250000	97.0549172057
8.3203125000	91.8174207542
8.4375000000	97.9842447258
8.5546875000	99.0692363516
8.6718750000	92.4062640837
8.7890625000	95.2572577467
8.9062500000	96.0985680858
9.0234375000	96.4796019182
9.1406250000	92.7123349962
9.2578125000	98.2386664141
9.3750000000	92.2683521902
9.4921875000	97.1520004121
9.6093750000	93.9032811334
9.7265625000	96.0150659753
9.8437500000	93.7113423024
9.9609375000	99.3840624262
10.0781250000	97.1512463820
10.1953125000	97.0256284362
10.3125000000	100.7649039526
10.4296875000	98.8850534069
10.5468750000	100.0474427927
10.6640625000	94.5112555347
10.7812500000	97.7718331178
10.8984375000	96.1107422273
11.0156250000	93.2929834214
11.1328125000	97.5717136759
11.2500000000	94.9692350182
11.3671875000	92.1651791908
11.4843750000	95.8253198866
11.6015625000	92.8998385874
11.7187500000	96.0697030419
11.8359375000	95.4799773481
11.9531250000	94.2804050032
12.0703125000	94.9205696426
