0	-16777216.000000000	
1	-15998976.000000000	
2	-15761408.000000000	
3	-15855616.000000000	
4	-14976701.000000000	
5	-15338273.000000000	
6	-15044153.000000000	
7	-14365068.000000000	
8	-13959168.000000000	
9	-14474833.000000000	
10	-14887595.000000000	
11	-15094650.000000000	
12	-14984151.000000000	
13	-14699848.000000000	
14	-14566238.000000000	
15	-14407176.000000000	
16	-14062009.000000000	
17	-14054581.000000000	
18	-14390613.000000000	
19	-14404123.000000000	
20	-14420378.000000000	
21	-14566936.000000000	
22	-14396828.000000000	
23	-14096722.000000000	
24	-13910188.000000000	
25	-13944604.000000000	
26	-14107588.000000000	
27	-14255935.000000000	
28	-14242760.000000000	
29	-14171872.000000000	
30	-14188824.000000000	
31	-14350759.000000000	
32	-14326170.000000000	
33	-14207595.000000000	
34	-14056240.000000000	
35	-13761596.000000000	
36	-13762560.000000000	
37	-14028752.000000000	
38	-14161929.000000000	
39	-13969142.000000000	
40	-13817103.000000000	
41	-13836340.000000000	
42	-13789498.000000000	
43	-13734697.000000000	
44	-13694711.000000000	
45	-13677815.000000000	
46	-13698865.000000000	
47	-13742395.000000000	
48	-13656994.000000000	
49	-13410258.000000000	
50	-13371381.000000000	
51	-13552978.000000000	
52	-13616415.000000000	
53	-13350711.000000000	
54	-13207710.000000000	
55	-13350487.000000000	
56	-13369344.000000000	
57	-13319369.000000000	
58	-13433408.000000000	
59	-13408030.000000000	
60	-13364799.000000000	
61	-13420875.000000000	
62	-13425518.000000000	
63	-13367177.000000000	
64	-13244932.000000000	
65	-13287817.000000000	
66	-13386697.000000000	
67	-13472617.000000000	
68	-13465513.000000000	
69	-13359204.000000000	
70	-13250497.000000000	
71	-13214901.000000000	
72	-13216189.000000000	
73	-13221186.000000000	
74	-13172505.000000000	
75	-13045089.000000000	
76	-13039187.000000000	
77	-13240271.000000000	
78	-13261067.000000000	
79	-13007377.000000000	
80	-12903096.000000000	
81	-12918414.000000000	
82	-12895146.000000000	
83	-12747268.000000000	
84	-12706226.000000000	
85	-12766413.000000000	
86	-12798245.000000000	
87	-12742324.000000000	
88	-12657615.000000000	
89	-12648062.000000000	
90	-12574910.000000000	
91	-12555040.000000000	
92	-12720332.000000000	
93	-12776566.000000000	
94	-12679664.000000000	
95	-12623353.000000000	
96	-12583091.000000000	
97	-12657127.000000000	
98	-12782499.000000000	
99	-12779347.000000000	
100	-12724961.000000000	
101	-12739517.000000000	
102	-12829051.000000000	
103	-12812872.000000000	
104	-12816663.000000000	
105	-12875858.000000000	
106	-12779196.000000000	
107	-12639292.000000000	
108	-12596274.000000000	
109	-12548569.000000000	
110	-12662681.000000000	
111	-12738618.000000000	
112	-12697255.000000000	
113	-12594316.000000000	
114	-12509826.000000000	
115	-12482812.000000000	
116	-12564675.000000000	
117	-12590406.000000000	
118	-12522036.000000000	
119	-12426523.000000000	
120	-12360777.000000000	
121	-12192824.000000000	
122	-12013665.000000000	
123	-11956679.000000000	
124	-11897839.000000000	
125	-11836270.000000000	
126	-11872119.000000000	
127	-11924296.000000000	
128	-12038573.000000000	
129	-12115618.000000000	
130	-12056373.000000000	
131	-11920854.000000000	
132	-11887211.000000000	
133	-11933510.000000000	
134	-11915730.000000000	
135	-11888154.000000000	
136	-11909425.000000000	
137	-11961263.000000000	
138	-11902836.000000000	
139	-11848636.000000000	
140	-11880705.000000000	
141	-11896740.000000000	
142	-11933862.000000000	
143	-11945141.000000000	
144	-11874812.000000000	
145	-11878668.000000000	
146	-11953766.000000000	
147	-11967530.000000000	
148	-12030338.000000000	
149	-12071107.000000000	
150	-12081044.000000000	
151	-12189468.000000000	
152	-12281877.000000000	
153	-12342163.000000000	
154	-12382607.000000000	
155	-12357931.000000000	
156	-12334804.000000000	
157	-12330428.000000000	
158	-12421802.000000000	
159	-12596149.000000000	
160	-12641549.000000000	
161	-12561495.000000000	
162	-12541951.000000000	
163	-12583865.000000000	
164	-12569237.000000000	
165	-12494590.000000000	
166	-12412061.000000000	
167	-12292548.000000000	
168	-12181273.000000000	
169	-12091902.000000000	
170	-11971885.000000000	
171	-11841649.000000000	
172	-11749912.000000000	
173	-11636680.000000000	
174	-11476137.000000000	
175	-11287172.000000000	
176	-11111393.000000000	
177	-11064271.000000000	
178	-10995409.000000000	
179	-10873675.000000000	
180	-10708659.000000000	
181	-10587260.000000000	
182	-10519713.000000000	
183	-10457000.000000000	
184	-10393503.000000000	
185	-10348526.000000000	
186	-10289987.000000000	
187	-10171280.000000000	
188	-10096858.000000000	
189	-9967596.000000000	
190	-9864031.000000000	
191	-9868176.000000000	
192	-9872110.000000000	
193	-9777460.000000000	
194	-9687040.000000000	
195	-9664435.000000000	
196	-9634849.000000000	
197	-9615218.000000000	
198	-9602202.000000000	
199	-9536486.000000000	
200	-9391421.000000000	
201	-9399305.000000000	
202	-9433424.000000000	
203	-9389174.000000000	
204	-9424223.000000000	
205	-9426739.000000000	
206	-9417657.000000000	
207	-9458807.000000000	
208	-9514183.000000000	
209	-9563297.000000000	
210	-9635354.000000000	
211	-9720136.000000000	
212	-9789725.000000000	
213	-9879633.000000000	
214	-10034030.000000000	
215	-10166593.000000000	
216	-10289552.000000000	
217	-10429063.000000000	
218	-10519122.000000000	
219	-10587731.000000000	
220	-10686533.000000000	
221	-10832522.000000000	
222	-10929957.000000000	
223	-10961709.000000000	
224	-11052685.000000000	
225	-11216567.000000000	
226	-11385905.000000000	
227	-11549026.000000000	
228	-11706624.000000000	
229	-11841630.000000000	
230	-11983017.000000000	
231	-12113462.000000000	
232	-12264913.000000000	
