0	114.813957214	
1	115.494255066	
2	115.381675720	
3	115.914283752	
4	116.602737427	
5	117.840301514	
6	120.172637939	
7	124.412338257	
8	134.425323486	
9	163.558441162	
10	253.240264893	
11	485.168823242	
12	964.805175781	
13	1539.896118164	
14	1835.207763672	
15	1784.526000977	
16	1457.798706055	
17	1006.269470215	
18	530.500000000	
19	281.386352539	
20	199.405838013	
21	166.525970459	
22	151.500000000	
23	142.974029541	
24	139.220779419	
25	132.850646973	
26	127.340911865	
27	126.194808960	
28	128.214279175	
29	132.918838501	
30	143.834411621	
31	177.577926636	
32	279.107147217	
33	535.077941895	
34	996.711059570	
35	1422.327880859	
36	1573.337646484	
37	1440.802001953	
38	1133.243530273	
39	712.685058594	
40	361.139617920	
41	218.087661743	
42	170.808441162	
43	151.558441162	
44	141.597396851	
45	135.857147217	
46	131.876617432	
47	125.678573608	
48	122.831169128	
49	124.902595520	
50	129.298706055	
51	132.672073364	
52	133.753250122	
53	132.714279175	
54	129.045455933	
55	124.850646973	
56	121.392860413	
57	118.967529297	
58	118.074676514	
59	117.970779419	
60	117.672080994	
61	117.805191040	
62	117.461036682	
63	116.899353027	
64	116.168830872	
65	115.740257263	
66	115.064933777	
67	114.480522156	
68	114.097404480	
69	114.555191040	
70	114.931816101	
71	116.084419250	
72	117.418830872	
73	119.314933777	
74	122.051948547	
75	127.175323486	
76	138.100646973	
77	173.753250122	
78	278.022735596	
79	556.694824219	
80	1152.418823242	
81	1916.831176758	
82	2339.285644531	
83	2318.555175781	
84	1904.493530273	
85	1293.032470703	
86	651.905822754	
87	327.548706055	
88	222.181823730	
89	181.847396851	
90	161.990264893	
91	151.016235352	
92	145.863632202	
93	136.467529297	
94	128.061691284	
95	124.707794189	
96	124.344154358	
97	125.279220581	
98	126.405845642	
99	128.613632202	
100	137.792205811	
101	170.081161499	
102	255.610382080	
103	420.938323975	
104	589.535705566	
105	656.064941406	
106	610.879882812	
107	489.074676514	
108	331.558441162	
109	204.405838013	
110	152.837661743	
111	136.379867554	
112	130.636367798	
113	129.743499756	
114	129.233764648	
115	128.000000000	
116	125.564933777	
117	121.357139587	
118	118.659088135	
119	116.672080994	
120	115.633117676	
121	114.879867554	
122	115.207794189	
123	115.201301575	
124	115.814933777	
125	115.444808960	
126	115.159088135	
127	114.798698425	
128	114.253250122	
129	114.259742737	
130	115.133117676	
131	114.779220581	
132	115.042205811	
133	115.172080994	
134	115.418830872	
135	115.623374939	
136	116.029220581	
137	116.870132446	
138	118.185066223	
139	121.769477844	
140	131.522720337	
141	161.577926636	
142	242.545455933	
143	420.798706055	
144	653.704528809	
145	789.250000000	
146	785.444824219	
147	649.551940918	
148	452.840911865	
149	261.964294434	
150	174.681823730	
151	146.185058594	
152	135.308441162	
153	128.801940918	
154	125.935066223	
155	123.659088135	
156	121.214286804	
157	118.412338257	
158	116.704544067	
159	116.305191040	
160	115.392860413	
161	115.259742737	
162	115.431816101	
163	115.496749878	
164	115.863639832	
165	116.344154358	
166	116.775970459	
167	117.646102905	
168	119.272727966	
169	121.003250122	
170	123.698051453	
171	128.272720337	
172	139.639617920	
173	171.652603149	
174	270.350646973	
175	532.652587891	
176	1080.168823242	
177	1734.805175781	
178	2072.535644531	
179	1993.298706055	
180	1566.347412109	
181	979.441528320	
182	486.142852783	
183	273.775970459	
184	204.405838013	
185	178.870132446	
186	166.935058594	
187	165.129867554	
188	174.006500244	
189	207.308441162	
190	331.250000000	
191	678.136352539	
192	1457.490234375	
193	2530.733886719	
194	3195.613525391	
195	3212.925292969	
196	2588.818115234	
197	1664.042236328	
198	790.441528320	
199	392.477264404	
200	261.457794189	
201	209.376617432	
202	182.737014771	
203	167.818176270	
204	158.048706055	
205	142.948059082	
206	131.425323486	
207	124.769477844	
208	121.139610291	
209	119.886360168	
210	119.990257263	
211	119.798698425	
212	119.879867554	
213	121.448051453	
214	124.857139587	
215	134.993499756	
216	158.990264893	
217	192.870132446	
218	214.691558838	
219	218.558441162	
220	204.415588379	
221	183.769485474	
222	170.996749878	
223	189.139617920	
224	273.840911865	
225	537.555175781	
226	1236.821411133	
227	2743.818115234	
228	4027.210937500	
229	4095.000000000	
230	4095.000000000	
231	3974.399414062	
232	2573.025878906	
233	1154.136352539	
234	560.704528809	
235	360.253234863	
236	279.324676514	
237	238.454544067	
238	220.613632202	
239	219.353897095	
240	247.113632202	
241	383.571441650	
242	744.668823242	
243	1306.886352539	
244	1713.743530273	
245	1766.311645508	
246	1462.772705078	
247	974.285705566	
248	501.977264404	
249	274.451293945	
250	197.415588379	
251	167.821426392	
252	153.918838501	
253	145.805191040	
254	140.087661743	
255	132.324676514	
256	127.055191040	
257	124.759742737	
258	124.396102905	
259	123.915580750	
260	122.110389709	
261	119.850646973	
262	118.951301575	
263	118.061691284	
264	118.259742737	
265	117.964286804	
266	117.821426392	
267	117.694808960	
268	117.357139587	
269	117.269477844	
270	117.194808960	
271	117.522727966	
272	118.123374939	
273	118.737014771	
274	120.227272034	
275	120.954544067	
276	122.373374939	
277	124.912338257	
278	129.285720825	
279	143.581161499	
280	188.314941406	
281	312.896118164	
282	612.973999023	
283	1080.831176758	
284	1425.928588867	
285	1483.548706055	
286	1230.344116211	
287	817.779235840	
288	427.253234863	
289	243.646102905	
290	180.571426392	
291	156.467529297	
292	143.574676514	
293	137.525970459	
294	132.847396851	
295	125.779220581	
296	121.493507385	
297	118.857139587	
298	117.762985229	
299	117.435066223	
300	116.824676514	
301	116.698051453	
302	116.957794189	
303	117.357139587	
304	117.295455933	
305	118.548698425	
306	118.603897095	
307	119.074676514	
308	119.441558838	
309	119.866882324	
310	120.451301575	
311	122.042205811	
312	124.253250122	
313	127.509742737	
314	133.522720337	
315	147.607147217	
316	188.928573608	
317	312.373382568	
318	655.652587891	
319	1424.993530273	
320	2456.279296875	
321	3075.185058594	
322	3026.175292969	
323	2330.600585938	
324	1373.922119141	
325	636.175354004	
326	341.736999512	
327	238.633117676	
328	194.756500244	
329	173.022720337	
330	160.581161499	
331	148.759735107	
332	134.948059082	
333	126.525970459	
334	122.058441162	
335	120.003250122	
336	118.659088135	
337	118.581169128	
338	118.279220581	
339	118.626625061	
340	119.415580750	
341	120.311691284	
342	121.626625061	
343	124.116882324	
344	129.717529297	
345	148.058441162	
346	203.370132446	
347	355.181823730	
348	652.639587402	
349	965.337646484	
350	1099.756469727	
351	995.730529785	
352	716.584411621	
353	409.785705566	
354	233.733764648	
355	172.853897095	
356	151.178573608	
357	141.571426392	
358	135.922073364	
359	133.425323486	
360	129.857147217	
361	127.191558838	
362	127.022727966	
363	128.727279663	
364	133.305191040	
365	141.879867554	
366	163.285720825	
367	221.233764648	
368	395.509735107	
369	867.905822754	
370	1870.454589844	
371	3101.522705078	
372	3707.866943359	
373	3543.697998047	
374	2569.181884766	
375	1393.428588867	
376	625.840881348	
377	344.409088135	
378	248.993499756	
379	205.918838501	
380	183.126617432	
381	171.032470703	
382	154.831161499	
383	139.295455933	
384	130.532470703	
385	126.532470703	
386	125.081169128	
387	123.256492615	
388	122.139610291	
389	121.587661743	
390	120.948051453	
391	121.162338257	
392	121.155845642	
393	121.240257263	
394	121.659088135	
395	123.139610291	
396	124.029220581	
397	126.019477844	
398	127.655845642	
399	132.042205811	
400	137.035720825	
401	145.461044312	
402	163.415588379	
403	215.240264893	
404	374.360382080	
405	824.516235352	
406	1934.899291992	
407	3608.665527344	
408	4093.892822266	
409	4095.000000000	
410	4001.587646484	
411	2654.775878906	
412	1202.717529297	
413	585.503234863	
414	382.779235840	
415	308.094146729	
416	285.600646973	
417	322.084411621	
418	476.373382568	
419	968.672058105	
420	2340.113525391	
421	4004.889648438	
422	4095.000000000	
423	4095.000000000	
424	4095.000000000	
425	4095.000000000	
426	3513.512939453	
427	1388.314941406	
428	717.675354004	
429	469.646118164	
430	350.866882324	
431	290.509735107	
432	251.392852783	
433	200.181823730	
434	162.610382080	
435	141.295455933	
436	131.431823730	
437	126.256492615	
438	123.525970459	
439	121.227272034	
440	120.149353027	
441	119.470779419	
442	119.266235352	
443	118.759742737	
444	118.720779419	
445	118.571426392	
446	118.425323486	
447	118.269477844	
448	118.155845642	
449	118.311691284	
450	118.227272034	
451	118.340911865	
452	118.915580750	
453	118.542205811	
454	118.922080994	
455	118.983764648	
456	119.136360168	
457	118.412338257	
458	117.772727966	
459	117.571426392	
460	117.707794189	
461	117.629867554	
462	117.357139587	
463	117.418830872	
464	117.353897095	
465	117.194808960	
466	117.357139587	
467	117.324676514	
468	116.834419250	
469	116.724029541	
470	116.909088135	
471	116.454544067	
472	116.662338257	
473	116.493507385	
474	116.470779419	
475	116.649353027	
476	116.659088135	
477	117.058441162	
478	117.107139587	
479	116.967529297	
480	117.133117676	
481	117.240257263	
482	117.850646973	
483	117.837661743	
484	118.045455933	
485	118.107139587	
486	118.029220581	
487	118.753250122	
488	119.730522156	
489	121.035713196	
490	122.292205811	
491	124.269477844	
492	127.840911865	
493	132.120132446	
494	139.863632202	
495	155.850646973	
496	198.808441162	
497	332.730529785	
498	716.561706543	
499	1694.935058594	
500	3316.750000000	
501	4056.428466797	
502	4094.769531250	
503	3868.074707031	
504	2362.993408203	
505	1044.944824219	
506	510.704559326	
507	326.366882324	
508	247.766235352	
509	209.068176270	
510	189.519485474	
511	167.678573608	
512	146.772720337	
513	135.568176270	
514	131.373382568	
515	134.915588379	
516	149.204544067	
517	197.730514526	
518	346.146118164	
519	723.077941895	
520	1346.558471680	
521	1825.909057617	
522	1902.487060547	
523	1479.077880859	
524	859.386352539	
525	415.675323486	
526	242.500000000	
527	183.857147217	
528	159.305191040	
529	146.938308716	
530	140.211044312	
531	131.642852783	
532	123.840911865	
533	120.288963318	
534	117.987014771	
535	116.912338257	
536	116.389610291	
537	115.668830872	
538	115.444808960	
539	115.149353027	
540	115.133117676	
541	115.139610291	
542	115.090911865	
543	115.188308716	
544	114.948051453	
545	115.214286804	
546	115.162338257	
547	115.220779419	
548	115.357139587	
549	115.048698425	
550	114.870132446	
551	115.529220581	
552	114.912338257	
553	115.090911865	
554	114.996749878	
555	115.025970459	
556	115.006492615	
557	115.451301575	
558	115.896102905	
559	116.165580750	
560	116.899353027	
561	117.717529297	
562	118.792205811	
563	120.886360168	
564	124.113639832	
565	131.003250122	
566	150.110382080	
567	206.860382080	
568	374.376617432	
569	801.727294922	
570	1511.165527344	
571	2064.425292969	
572	2158.379882812	
573	1670.610351562	
574	946.418823242	
575	448.006500244	
576	262.107147217	
577	194.100646973	
578	164.100646973	
579	150.422073364	
580	141.857147217	
581	131.685058594	
582	123.724029541	
583	119.711036682	
584	117.016235352	
585	116.288963318	
586	115.827919006	
587	115.100646973	
588	115.279220581	
589	115.237014771	
590	115.068183899	
591	115.311691284	
592	115.061691284	
593	115.321426392	
594	115.448051453	
595	115.603897095	
596	115.298698425	
597	115.198051453	
598	115.665580750	
599	115.344154358	
600	115.243507385	
601	115.146102905	
602	114.847404480	
603	114.857139587	
604	115.139610291	
605	114.928573608	
606	114.814933777	
607	115.126625061	
608	115.266235352	
609	116.509742737	
